bib,name,status,category,sex,country,Hell-Bourg,Merles,Sen. Scout,Aurère,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,La Vigie,St Denis
4439,Anthony TOUROUDE,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:08:17.000+04:00,2025-10-17T04:34:41.000+04:00,2025-10-17T06:13:48.000+04:00,2025-10-17T08:30:28.000+04:00,2025-10-17T11:10:15.000+04:00,2025-10-17T11:40:43.000+04:00,2025-10-17T14:26:50.000+04:00,2025-10-17T16:56:39.000+04:00,2025-10-17T20:03:25.000+04:00,2025-10-17T21:07:51.000+04:00,2025-10-17T21:46:38.000+04:00
4419,Korentin PADER,FINISHER,SE H,MALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:21:53.000+04:00,2025-10-17T04:48:59.000+04:00,2025-10-17T07:01:52.000+04:00,2025-10-17T08:52:40.000+04:00,2025-10-17T11:36:17.000+04:00,2025-10-17T12:11:32.000+04:00,2025-10-17T14:53:53.000+04:00,2025-10-17T17:21:09.000+04:00,2025-10-17T20:03:45.000+04:00,2025-10-17T21:01:40.000+04:00,2025-10-17T21:46:44.000+04:00
3149,Laure GOURBIER,FINISHER,SE F,FEMALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:51:56.000+04:00,2025-10-17T05:33:20.000+04:00,2025-10-17T07:38:50.000+04:00,2025-10-17T09:21:34.000+04:00,2025-10-17T11:41:40.000+04:00,2025-10-17T12:23:01.000+04:00,2025-10-17T14:54:19.000+04:00,2025-10-17T17:18:48.000+04:00,2025-10-17T20:02:25.000+04:00,2025-10-17T21:03:21.000+04:00,2025-10-17T21:47:37.000+04:00
3141,Maria-Cristina CONSTANTINESCU,FINISHER,SE F,FEMALE,RO,2025-10-17T01:09:59.000+04:00,2025-10-17T04:56:36.000+04:00,2025-10-17T05:29:30.000+04:00,2025-10-17T07:32:05.000+04:00,2025-10-17T09:07:17.000+04:00,2025-10-17T11:25:51.000+04:00,2025-10-17T12:06:23.000+04:00,2025-10-17T14:35:01.000+04:00,2025-10-17T17:07:27.000+04:00,2025-10-17T19:52:17.000+04:00,2025-10-17T20:58:05.000+04:00,2025-10-17T21:47:43.000+04:00
3133,Gaetan KONIECZNY,FINISHER,M0 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:56:35.000+04:00,2025-10-17T05:29:33.000+04:00,2025-10-17T07:32:03.000+04:00,2025-10-17T09:07:16.000+04:00,2025-10-17T11:25:48.000+04:00,2025-10-17T12:06:18.000+04:00,2025-10-17T14:35:38.000+04:00,2025-10-17T17:07:51.000+04:00,2025-10-17T19:52:23.000+04:00,2025-10-17T20:58:08.000+04:00,2025-10-17T21:47:44.000+04:00
3446,Sandrine LEBLOND,FINISHER,M4 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:59:07.000+04:00,2025-10-17T05:46:10.000+04:00,2025-10-17T07:55:42.000+04:00,2025-10-17T09:38:04.000+04:00,2025-10-17T12:00:18.000+04:00,2025-10-17T12:43:36.000+04:00,2025-10-17T15:21:56.000+04:00,2025-10-17T17:37:05.000+04:00,2025-10-17T20:15:07.000+04:00,2025-10-17T20:59:58.000+04:00,2025-10-17T21:49:00.000+04:00
3777,Stefan BONNEVIN,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:12:25.000+04:00,2025-10-17T05:44:28.000+04:00,2025-10-17T07:39:09.000+04:00,2025-10-17T09:19:00.000+04:00,2025-10-17T11:31:36.000+04:00,2025-10-17T12:13:39.000+04:00,2025-10-17T15:06:29.000+04:00,2025-10-17T17:17:14.000+04:00,2025-10-17T19:49:55.000+04:00,2025-10-17T20:58:15.000+04:00,2025-10-17T21:50:03.000+04:00
3814,Amandine COLLIN,FINISHER,M0 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:12:21.000+04:00,2025-10-17T05:44:19.000+04:00,2025-10-17T07:32:35.000+04:00,2025-10-17T09:18:58.000+04:00,2025-10-17T11:31:40.000+04:00,2025-10-17T12:13:38.000+04:00,2025-10-17T15:06:29.000+04:00,2025-10-17T17:17:12.000+04:00,2025-10-17T19:50:00.000+04:00,2025-10-17T20:58:13.000+04:00,2025-10-17T21:50:03.000+04:00
3443,Jonathan VILLEROY,FINISHER,M0 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:12:12.000+04:00,2025-10-17T05:52:08.000+04:00,2025-10-17T07:56:59.000+04:00,2025-10-17T09:38:02.000+04:00,2025-10-17T11:42:49.000+04:00,2025-10-17T12:21:46.000+04:00,2025-10-17T15:30:51.000+04:00,2025-10-17T17:14:32.000+04:00,2025-10-17T20:03:48.000+04:00,2025-10-17T21:02:34.000+04:00,2025-10-17T21:50:06.000+04:00
4472,Marcin WALKOWIAK,FINISHER,SE H,MALE,PL,2025-10-17T00:59:59.000+04:00,2025-10-17T04:28:12.000+04:00,2025-10-17T05:01:03.000+04:00,2025-10-17T07:03:30.000+04:00,2025-10-17T08:43:55.000+04:00,2025-10-17T11:04:17.000+04:00,2025-10-17T11:42:19.000+04:00,2025-10-17T14:39:11.000+04:00,2025-10-17T17:12:37.000+04:00,2025-10-17T20:15:09.000+04:00,2025-10-17T21:02:23.000+04:00,2025-10-17T21:50:30.000+04:00
3338,Agnieszka DOBIES,FINISHER,M1 F,FEMALE,PL,2025-10-17T00:59:59.000+04:00,2025-10-17T04:28:09.000+04:00,2025-10-17T05:01:02.000+04:00,2025-10-17T07:03:27.000+04:00,2025-10-17T08:44:15.000+04:00,2025-10-17T11:04:20.000+04:00,2025-10-17T11:42:18.000+04:00,2025-10-17T14:38:56.000+04:00,2025-10-17T17:12:49.000+04:00,2025-10-17T20:12:54.000+04:00,2025-10-17T21:02:28.000+04:00,2025-10-17T21:50:34.000+04:00
3392,Séverine LEDOUX,FINISHER,M2 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:17:57.000+04:00,2025-10-17T05:55:06.000+04:00,2025-10-17T08:08:41.000+04:00,2025-10-17T09:39:16.000+04:00,2025-10-17T12:11:00.000+04:00,2025-10-17T12:50:04.000+04:00,2025-10-17T15:26:13.000+04:00,2025-10-17T17:27:07.000+04:00,2025-10-17T20:05:20.000+04:00,2025-10-17T21:02:38.000+04:00,2025-10-17T21:50:55.000+04:00
3873,Servanne HENNEQUIN,FINISHER,M4 F,FEMALE,FR,2025-10-17T00:59:59.000+04:00,2025-10-17T04:38:27.000+04:00,2025-10-17T05:15:41.000+04:00,2025-10-17T07:33:09.000+04:00,2025-10-17T09:17:22.000+04:00,2025-10-17T11:36:10.000+04:00,2025-10-17T12:23:19.000+04:00,2025-10-17T15:01:07.000+04:00,2025-10-17T17:19:58.000+04:00,2025-10-17T20:03:33.000+04:00,2025-10-17T21:00:10.000+04:00,2025-10-17T21:50:56.000+04:00
4051,Emilie INGAR,FINISHER,M0 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:17:56.000+04:00,2025-10-17T05:54:55.000+04:00,2025-10-17T08:08:39.000+04:00,2025-10-17T09:39:10.000+04:00,2025-10-17T12:10:54.000+04:00,2025-10-17T12:49:54.000+04:00,2025-10-17T15:26:00.000+04:00,2025-10-17T17:27:09.000+04:00,2025-10-17T20:05:24.000+04:00,2025-10-17T21:02:36.000+04:00,2025-10-17T21:50:56.000+04:00
4276,Agathe MAROTEAU,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:52:51.000+04:00,2025-10-17T05:36:15.000+04:00,2025-10-17T07:38:57.000+04:00,2025-10-17T09:07:37.000+04:00,2025-10-17T11:31:27.000+04:00,2025-10-17T12:11:20.000+04:00,2025-10-17T14:46:09.000+04:00,2025-10-17T17:26:00.000+04:00,2025-10-17T20:04:44.000+04:00,2025-10-17T21:10:35.000+04:00,2025-10-17T21:53:38.000+04:00
3180,Mederic OGNARD,FINISHER,ES H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:38:54.000+04:00,2025-10-17T05:06:04.000+04:00,2025-10-17T07:26:33.000+04:00,2025-10-17T09:11:27.000+04:00,2025-10-17T11:35:03.000+04:00,2025-10-17T12:12:49.000+04:00,2025-10-17T14:43:24.000+04:00,2025-10-17T17:31:37.000+04:00,2025-10-17T20:05:32.000+04:00,2025-10-17T21:02:19.000+04:00,2025-10-17T21:54:17.000+04:00
4402,Serena AGUIRRE,FINISHER,M0 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:03:06.000+04:00,2025-10-17T05:30:17.000+04:00,2025-10-17T07:44:29.000+04:00,2025-10-17T09:43:50.000+04:00,2025-10-17T11:33:31.000+04:00,2025-10-17T12:12:38.000+04:00,2025-10-17T14:56:47.000+04:00,2025-10-17T17:26:40.000+04:00,2025-10-17T20:15:50.000+04:00,2025-10-17T21:05:07.000+04:00,2025-10-17T21:54:45.000+04:00
3934,Herve BACQUIE,FINISHER,M5 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:03:49.000+04:00,2025-10-17T05:43:48.000+04:00,2025-10-17T07:56:51.000+04:00,2025-10-17T09:42:54.000+04:00,2025-10-17T12:09:39.000+04:00,2025-10-17T12:49:27.000+04:00,2025-10-17T15:17:31.000+04:00,2025-10-17T17:27:05.000+04:00,2025-10-17T20:15:57.000+04:00,2025-10-17T21:05:09.000+04:00,2025-10-17T21:54:47.000+04:00
4016,Hayati PESSEL,FINISHER,M1 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:10:38.000+04:00,2025-10-17T05:44:11.000+04:00,2025-10-17T07:59:44.000+04:00,2025-10-17T09:40:16.000+04:00,2025-10-17T12:07:35.000+04:00,2025-10-17T12:50:57.000+04:00,2025-10-17T15:19:35.000+04:00,2025-10-17T17:42:06.000+04:00,2025-10-17T20:16:25.000+04:00,2025-10-17T21:08:29.000+04:00,2025-10-17T21:54:50.000+04:00
3343,Magalie SERY,FINISHER,M1 F,FEMALE,RE,2025-10-17T01:09:59.000+04:00,2025-10-17T05:15:14.000+04:00,2025-10-17T05:50:28.000+04:00,2025-10-17T08:00:23.000+04:00,2025-10-17T09:33:15.000+04:00,2025-10-17T12:06:26.000+04:00,2025-10-17T12:55:31.000+04:00,2025-10-17T15:24:58.000+04:00,2025-10-17T17:41:35.000+04:00,2025-10-17T20:13:40.000+04:00,2025-10-17T21:09:55.000+04:00,2025-10-17T21:55:41.000+04:00
3170,Jean Paul FONTAINE,FINISHER,M7 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:07:07.000+04:00,2025-10-17T05:41:28.000+04:00,2025-10-17T07:55:25.000+04:00,2025-10-17T09:48:27.000+04:00,2025-10-17T11:54:48.000+04:00,2025-10-17T12:45:49.000+04:00,2025-10-17T15:15:54.000+04:00,2025-10-17T17:24:31.000+04:00,2025-10-17T20:08:13.000+04:00,2025-10-17T21:06:52.000+04:00,2025-10-17T21:56:17.000+04:00
4110,Rima DEGIEUX,FINISHER,M3 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:06:09.000+04:00,2025-10-17T05:41:10.000+04:00,2025-10-17T07:38:18.000+04:00,2025-10-17T09:09:36.000+04:00,2025-10-17T11:42:26.000+04:00,2025-10-17T12:27:58.000+04:00,2025-10-17T15:08:44.000+04:00,2025-10-17T17:34:34.000+04:00,2025-10-17T20:19:55.000+04:00,2025-10-17T21:15:49.000+04:00,2025-10-17T21:56:17.000+04:00
4265,Jonathan CARBONIÉ,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:28:05.000+04:00,2025-10-17T06:08:25.000+04:00,2025-10-17T08:17:20.000+04:00,2025-10-17T09:46:28.000+04:00,2025-10-17T12:36:14.000+04:00,2025-10-17T13:15:08.000+04:00,2025-10-17T15:29:38.000+04:00,2025-10-17T17:36:50.000+04:00,2025-10-17T20:17:56.000+04:00,2025-10-17T21:09:58.000+04:00,2025-10-17T21:56:18.000+04:00
3642,Marie Anathasie FATOL,FINISHER,M4 F,FEMALE,RE,2025-10-17T01:09:59.000+04:00,2025-10-17T05:24:10.000+04:00,2025-10-17T06:03:37.000+04:00,2025-10-17T08:22:29.000+04:00,2025-10-17T09:51:48.000+04:00,2025-10-17T12:23:50.000+04:00,2025-10-17T13:10:42.000+04:00,2025-10-17T15:38:20.000+04:00,2025-10-17T17:43:53.000+04:00,2025-10-17T20:22:47.000+04:00,2025-10-17T21:14:37.000+04:00,2025-10-17T21:56:33.000+04:00
3835,Florence LEDRU,FINISHER,SE F,FEMALE,BE,2025-10-17T01:09:59.000+04:00,2025-10-17T05:09:49.000+04:00,2025-10-17T05:48:54.000+04:00,2025-10-17T07:44:23.000+04:00,2025-10-17T09:10:42.000+04:00,2025-10-17T11:38:00.000+04:00,2025-10-17T12:13:10.000+04:00,2025-10-17T14:31:19.000+04:00,2025-10-17T17:25:10.000+04:00,2025-10-17T20:22:17.000+04:00,2025-10-17T21:13:32.000+04:00,2025-10-17T21:57:57.000+04:00
4189,Bodo RANDRIAMBOLOLONA,FINISHER,SE F,FEMALE,MG,2025-10-17T01:09:59.000+04:00,2025-10-17T04:54:43.000+04:00,2025-10-17T05:34:55.000+04:00,2025-10-17T07:27:49.000+04:00,2025-10-17T08:56:47.000+04:00,2025-10-17T11:31:23.000+04:00,2025-10-17T12:16:25.000+04:00,2025-10-17T15:15:20.000+04:00,2025-10-17T17:18:47.000+04:00,2025-10-17T20:03:41.000+04:00,2025-10-17T21:09:00.000+04:00,2025-10-17T21:58:33.000+04:00
4113,Laurence LE STER,FINISHER,M1 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:23:41.000+04:00,2025-10-17T06:00:55.000+04:00,2025-10-17T08:11:16.000+04:00,2025-10-17T09:49:54.000+04:00,2025-10-17T12:21:19.000+04:00,2025-10-17T13:05:07.000+04:00,2025-10-17T15:33:35.000+04:00,2025-10-17T17:47:38.000+04:00,2025-10-17T20:22:41.000+04:00,2025-10-17T21:17:26.000+04:00,2025-10-17T21:58:38.000+04:00
4174,Olivier BALAVEN,FINISHER,M1 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:23:43.000+04:00,2025-10-17T06:00:58.000+04:00,2025-10-17T08:11:47.000+04:00,2025-10-17T09:49:57.000+04:00,2025-10-17T12:21:22.000+04:00,2025-10-17T13:04:58.000+04:00,2025-10-17T15:33:46.000+04:00,2025-10-17T17:47:35.000+04:00,2025-10-17T20:22:38.000+04:00,2025-10-17T21:17:28.000+04:00,2025-10-17T21:58:38.000+04:00
3663,Alice-Laure WEISS,FINISHER,M2 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:14:07.000+04:00,2025-10-17T05:55:02.000+04:00,2025-10-17T08:00:58.000+04:00,2025-10-17T09:38:39.000+04:00,2025-10-17T11:57:11.000+04:00,2025-10-17T12:43:11.000+04:00,2025-10-17T15:10:29.000+04:00,2025-10-17T17:18:57.000+04:00,2025-10-17T20:04:02.000+04:00,2025-10-17T21:08:53.000+04:00,2025-10-17T21:58:54.000+04:00
3288,Jan DOORNKAMP,FINISHER,M3 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:40:15.000+04:00,2025-10-17T05:10:07.000+04:00,2025-10-17T07:10:27.000+04:00,2025-10-17T08:46:58.000+04:00,2025-10-17T11:18:44.000+04:00,2025-10-17T11:59:12.000+04:00,2025-10-17T14:32:15.000+04:00,2025-10-17T17:11:40.000+04:00,2025-10-17T20:20:35.000+04:00,2025-10-17T21:16:50.000+04:00,2025-10-17T21:59:36.000+04:00
3110,Floriane ALBERT,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:03:24.000+04:00,2025-10-17T05:39:51.000+04:00,2025-10-17T07:37:52.000+04:00,2025-10-17T09:03:43.000+04:00,2025-10-17T11:27:30.000+04:00,2025-10-17T12:08:58.000+04:00,2025-10-17T14:37:38.000+04:00,2025-10-17T17:31:05.000+04:00,2025-10-17T20:04:49.000+04:00,2025-10-17T21:08:56.000+04:00,2025-10-17T22:00:57.000+04:00
4282,Pierre RUSZCZYNSKI,FINISHER,M2 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:55:37.000+04:00,2025-10-17T05:44:22.000+04:00,2025-10-17T07:48:05.000+04:00,2025-10-17T09:34:24.000+04:00,2025-10-17T12:10:11.000+04:00,2025-10-17T12:49:44.000+04:00,2025-10-17T15:09:25.000+04:00,2025-10-17T17:46:04.000+04:00,2025-10-17T20:25:44.000+04:00,2025-10-17T21:17:31.000+04:00,2025-10-17T22:01:36.000+04:00
4198,Moise GALLERAND,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:43:19.000+04:00,2025-10-17T05:17:54.000+04:00,2025-10-17T07:27:27.000+04:00,2025-10-17T09:26:35.000+04:00,2025-10-17T11:49:34.000+04:00,2025-10-17T12:30:15.000+04:00,2025-10-17T15:26:30.000+04:00,2025-10-17T17:29:22.000+04:00,2025-10-17T20:18:27.000+04:00,2025-10-17T21:11:19.000+04:00,2025-10-17T22:01:39.000+04:00
3983,Julie NOUFFERT,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:18:02.000+04:00,2025-10-17T06:02:04.000+04:00,2025-10-17T08:21:53.000+04:00,2025-10-17T10:06:19.000+04:00,2025-10-17T12:40:29.000+04:00,2025-10-17T13:26:32.000+04:00,2025-10-17T15:48:25.000+04:00,2025-10-17T17:58:41.000+04:00,2025-10-17T20:25:38.000+04:00,2025-10-17T21:17:40.000+04:00,2025-10-17T22:01:40.000+04:00
4118,Sébastien GANGAYE,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:50:01.000+04:00,2025-10-17T05:19:26.000+04:00,2025-10-17T07:27:31.000+04:00,2025-10-17T08:58:13.000+04:00,2025-10-17T11:21:11.000+04:00,2025-10-17T12:07:19.000+04:00,2025-10-17T15:01:45.000+04:00,2025-10-17T17:35:23.000+04:00,2025-10-17T20:10:32.000+04:00,2025-10-17T21:11:12.000+04:00,2025-10-17T22:02:12.000+04:00
3435,Fabien CRESCENCE,FINISHER,M2 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:15:51.000+04:00,2025-10-17T05:49:47.000+04:00,2025-10-17T08:10:43.000+04:00,2025-10-17T09:28:52.000+04:00,2025-10-17T11:53:12.000+04:00,2025-10-17T12:33:21.000+04:00,2025-10-17T15:02:41.000+04:00,2025-10-17T17:31:28.000+04:00,2025-10-17T20:23:04.000+04:00,2025-10-17T21:17:38.000+04:00,2025-10-17T22:02:54.000+04:00
3432,Gérard ROCHEFEUILLE,FINISHER,M5 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:07:14.000+04:00,2025-10-17T05:49:00.000+04:00,2025-10-17T08:10:41.000+04:00,2025-10-17T09:40:57.000+04:00,2025-10-17T11:54:55.000+04:00,2025-10-17T12:36:22.000+04:00,2025-10-17T15:02:19.000+04:00,2025-10-17T17:31:25.000+04:00,2025-10-17T20:23:01.000+04:00,2025-10-17T21:17:35.000+04:00,2025-10-17T22:02:55.000+04:00
3525,Ashitah AUJAYEB ROGBEER,FINISHER,M1 F,FEMALE,MU,2025-10-17T01:09:59.000+04:00,2025-10-17T04:52:06.000+04:00,2025-10-17T05:29:48.000+04:00,2025-10-17T07:47:57.000+04:00,2025-10-17T09:30:50.000+04:00,2025-10-17T11:59:10.000+04:00,2025-10-17T12:43:13.000+04:00,2025-10-17T15:21:47.000+04:00,2025-10-17T17:46:13.000+04:00,2025-10-17T20:25:48.000+04:00,2025-10-17T21:17:43.000+04:00,2025-10-17T22:03:17.000+04:00
3172,Thariq KUNEERAM,FINISHER,M0 H,MALE,MU,2025-10-17T01:09:59.000+04:00,2025-10-17T05:07:22.000+04:00,2025-10-17T05:45:18.000+04:00,2025-10-17T08:01:02.000+04:00,2025-10-17T09:40:33.000+04:00,2025-10-17T11:59:14.000+04:00,2025-10-17T12:43:17.000+04:00,2025-10-17T15:26:37.000+04:00,2025-10-17T17:36:48.000+04:00,2025-10-17T20:20:02.000+04:00,2025-10-17T21:23:24.000+04:00,2025-10-17T22:03:50.000+04:00
3347,Isabelle BOSIO,FINISHER,M1 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:08:39.000+04:00,2025-10-17T05:46:17.000+04:00,2025-10-17T07:56:43.000+04:00,2025-10-17T09:31:30.000+04:00,2025-10-17T11:51:43.000+04:00,2025-10-17T12:28:57.000+04:00,2025-10-17T14:42:42.000+04:00,2025-10-17T17:03:23.000+04:00,2025-10-17T20:12:39.000+04:00,2025-10-17T21:20:05.000+04:00,2025-10-17T22:04:06.000+04:00
4445,Karim MULLA,FINISHER,SE H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:02:41.000+04:00,2025-10-17T05:45:01.000+04:00,2025-10-17T07:49:37.000+04:00,2025-10-17T09:37:59.000+04:00,2025-10-17T12:01:41.000+04:00,2025-10-17T12:53:18.000+04:00,2025-10-17T15:34:46.000+04:00,2025-10-17T17:44:55.000+04:00,2025-10-17T20:22:34.000+04:00,2025-10-17T21:18:53.000+04:00,2025-10-17T22:07:30.000+04:00
3600,Nicolas ABASQ,FINISHER,M0 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:44:01.000+04:00,2025-10-17T05:29:53.000+04:00,2025-10-17T07:35:34.000+04:00,2025-10-17T09:13:03.000+04:00,2025-10-17T11:54:28.000+04:00,2025-10-17T12:38:45.000+04:00,2025-10-17T15:26:15.000+04:00,2025-10-17T17:36:12.000+04:00,2025-10-17T20:22:50.000+04:00,2025-10-17T21:28:26.000+04:00,2025-10-17T22:08:42.000+04:00
3199,Irchad HATIA,FINISHER,SE H,MALE,RE,2025-10-17T01:09:59.000+04:00,2025-10-17T05:15:40.000+04:00,2025-10-17T05:48:15.000+04:00,2025-10-17T07:40:16.000+04:00,2025-10-17T09:03:38.000+04:00,2025-10-17T11:32:33.000+04:00,2025-10-17T12:19:47.000+04:00,2025-10-17T14:54:46.000+04:00,2025-10-17T17:20:26.000+04:00,2025-10-17T20:09:10.000+04:00,2025-10-17T21:22:14.000+04:00,2025-10-17T22:08:50.000+04:00
3458,Olivier GIMENEZ,FINISHER,M2 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:05:09.000+04:00,2025-10-17T05:40:54.000+04:00,2025-10-17T07:41:36.000+04:00,2025-10-17T09:18:04.000+04:00,2025-10-17T11:31:16.000+04:00,2025-10-17T12:11:52.000+04:00,2025-10-17T15:01:09.000+04:00,2025-10-17T17:21:02.000+04:00,2025-10-17T20:22:58.000+04:00,2025-10-17T21:21:53.000+04:00,2025-10-17T22:21:02.000+04:00
3451,Sandra FERRER,FINISHER,M3 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:05:05.000+04:00,2025-10-17T05:40:51.000+04:00,2025-10-17T07:41:32.000+04:00,2025-10-17T09:18:02.000+04:00,2025-10-17T11:30:49.000+04:00,2025-10-17T12:11:36.000+04:00,2025-10-17T15:00:56.000+04:00,2025-10-17T17:22:05.000+04:00,2025-10-17T20:22:53.000+04:00,2025-10-17T21:21:56.000+04:00,2025-10-17T22:21:13.000+04:00
3456,Patrice FERRER,FINISHER,M3 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:04:52.000+04:00,2025-10-17T05:40:45.000+04:00,2025-10-17T07:41:28.000+04:00,2025-10-17T09:17:56.000+04:00,2025-10-17T11:30:45.000+04:00,2025-10-17T12:11:34.000+04:00,2025-10-17T15:00:54.000+04:00,2025-10-17T17:17:51.000+04:00,2025-10-17T20:22:55.000+04:00,2025-10-17T21:21:52.000+04:00,2025-10-17T22:21:13.000+04:00
3999,Katia GUEGAN,FINISHER,M3 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T04:55:44.000+04:00,2025-10-17T05:33:18.000+04:00,2025-10-17T07:52:34.000+04:00,2025-10-17T09:42:52.000+04:00,2025-10-17T12:09:04.000+04:00,2025-10-17T12:56:37.000+04:00,2025-10-17T15:23:30.000+04:00,2025-10-17T17:41:54.000+04:00,2025-10-17T20:17:26.000+04:00,2025-10-17T21:20:39.000+04:00,2025-10-17T22:21:56.000+04:00
3627,Pauline TOURNAIRE,FINISHER,SE F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:26:47.000+04:00,2025-10-17T06:05:24.000+04:00,2025-10-17T08:09:39.000+04:00,2025-10-17T09:43:46.000+04:00,2025-10-17T12:20:13.000+04:00,2025-10-17T13:00:30.000+04:00,2025-10-17T15:37:13.000+04:00,2025-10-17T17:56:08.000+04:00,2025-10-17T20:26:49.000+04:00,2025-10-17T21:29:06.000+04:00,2025-10-17T22:21:58.000+04:00
3365,Gaëtan RENAUD,FINISHER,M6 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:05:39.000+04:00,2025-10-17T05:54:10.000+04:00,2025-10-17T08:23:01.000+04:00,2025-10-17T10:00:35.000+04:00,2025-10-17T12:32:37.000+04:00,2025-10-17T13:17:17.000+04:00,2025-10-17T15:47:55.000+04:00,2025-10-17T17:55:03.000+04:00,2025-10-17T20:27:48.000+04:00,2025-10-17T21:28:51.000+04:00,2025-10-17T22:22:02.000+04:00
3297,Mohammad Imdâdoullâh PATEL,FINISHER,M2 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:08:18.000+04:00,2025-10-17T05:57:26.000+04:00,2025-10-17T08:27:49.000+04:00,2025-10-17T10:11:22.000+04:00,2025-10-17T12:14:29.000+04:00,2025-10-17T13:02:16.000+04:00,2025-10-17T15:35:52.000+04:00,2025-10-17T17:45:44.000+04:00,2025-10-17T20:29:44.000+04:00,2025-10-17T21:30:46.000+04:00,2025-10-17T22:32:16.000+04:00
3793,Rémy VINCENT,FINISHER,M0 H,MALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:19:10.000+04:00,2025-10-17T05:54:59.000+04:00,2025-10-17T08:13:21.000+04:00,2025-10-17T10:01:31.000+04:00,2025-10-17T12:23:13.000+04:00,2025-10-17T13:12:29.000+04:00,2025-10-17T15:45:37.000+04:00,2025-10-17T17:56:49.000+04:00,2025-10-17T20:30:04.000+04:00,2025-10-17T21:35:20.000+04:00,2025-10-17T22:36:21.000+04:00
4412,Aline TELLE,FINISHER,M1 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:03:18.000+04:00,2025-10-17T05:43:48.000+04:00,2025-10-17T08:06:14.000+04:00,2025-10-17T09:48:30.000+04:00,2025-10-17T12:10:20.000+04:00,2025-10-17T13:03:11.000+04:00,2025-10-17T15:39:39.000+04:00,2025-10-17T17:52:52.000+04:00,2025-10-17T20:30:14.000+04:00,2025-10-17T21:35:22.000+04:00,2025-10-17T22:36:27.000+04:00
3937,Amandine GONCALVES,FINISHER,M0 F,FEMALE,FR,2025-10-17T01:09:59.000+04:00,2025-10-17T05:07:20.000+04:00,2025-10-17T05:48:25.000+04:00,2025-10-17T08:07:22.000+04:00,2025-10-17T09:59:55.000+04:00,2025-10-17T12:31:42.000+04:00,2025-10-17T13:23:42.000+04:00,2025-10-17T15:47:25.000+04:00,2025-10-17T17:56:45.000+04:00,2025-10-17T20:29:12.000+04:00,2025-10-17T21:45:02.000+04:00,2025-10-17T22:46:47.000+04:00
