bib,name,status,category,sex,country,Cilaos,Sentier T,Marla,Merles,Sen. Scout,Aurère,Pass Oussy,Ilet  Oran,Pit Orange,Ilet Savan,Ratinaud,Possession,Chaloupe,Colorado,St Denis
5488,Jerôme VARDON,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:56:01.000+04:00,2024-10-19T00:12:02.000+04:00,2024-10-19T02:45:49.000+04:00,2024-10-19T03:21:17.000+04:00,2024-10-19T05:44:29.000+04:00,2024-10-19T07:07:43.000+04:00,2024-10-19T09:54:16.000+04:00,2024-10-19T14:16:22.000+04:00,2024-10-19T18:24:54.000+04:00,2024-10-19T21:56:14.000+04:00,2024-10-20T01:00:53.000+04:00,2024-10-20T04:44:56.000+04:00,2024-10-20T08:29:57.000+04:00,2024-10-20T10:55:57.000+04:00
5489,Estelle VARDON,FINISHER,M2 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:01:22.000+04:00,2024-10-19T00:25:28.000+04:00,2024-10-19T02:45:42.000+04:00,2024-10-19T03:21:32.000+04:00,2024-10-19T05:44:31.000+04:00,2024-10-19T07:07:46.000+04:00,2024-10-19T09:54:20.000+04:00,2024-10-19T14:16:24.000+04:00,2024-10-19T18:24:57.000+04:00,2024-10-19T21:56:17.000+04:00,2024-10-20T01:00:49.000+04:00,2024-10-20T04:44:54.000+04:00,2024-10-20T08:30:06.000+04:00,2024-10-20T10:55:58.000+04:00
5345,Salim INGAR,FINISHER,M3 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:07:47.000+04:00,2024-10-19T00:58:00.000+04:00,2024-10-19T03:54:03.000+04:00,2024-10-19T04:56:12.000+04:00,2024-10-19T07:32:47.000+04:00,2024-10-19T09:16:03.000+04:00,2024-10-19T11:50:17.000+04:00,2024-10-19T16:32:48.000+04:00,2024-10-19T21:30:03.000+04:00,2024-10-20T00:58:51.000+04:00,2024-10-20T03:47:27.000+04:00,2024-10-20T06:24:59.000+04:00,2024-10-20T09:11:40.000+04:00,2024-10-20T10:56:53.000+04:00
5224,Yann SINAPAN,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:03:06.000+04:00,2024-10-19T00:23:23.000+04:00,2024-10-19T02:34:24.000+04:00,2024-10-19T03:09:10.000+04:00,2024-10-19T05:40:43.000+04:00,2024-10-19T07:10:41.000+04:00,2024-10-19T10:43:34.000+04:00,2024-10-19T15:47:44.000+04:00,2024-10-19T20:07:42.000+04:00,2024-10-19T23:04:29.000+04:00,2024-10-20T01:55:38.000+04:00,2024-10-20T05:43:38.000+04:00,2024-10-20T09:05:53.000+04:00,2024-10-20T10:57:51.000+04:00
5673,Axel LEITAO,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:00:06.000+04:00,2024-10-19T00:16:36.000+04:00,2024-10-19T02:18:51.000+04:00,2024-10-19T02:59:15.000+04:00,2024-10-19T05:40:59.000+04:00,2024-10-19T06:55:42.000+04:00,2024-10-19T09:18:08.000+04:00,2024-10-19T13:07:08.000+04:00,2024-10-19T18:58:58.000+04:00,2024-10-19T21:54:30.000+04:00,2024-10-20T01:52:54.000+04:00,2024-10-20T05:06:36.000+04:00,2024-10-20T08:50:43.000+04:00,2024-10-20T10:58:11.000+04:00
5105,Julien HOARAU,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:57:02.000+04:00,2024-10-19T00:11:15.000+04:00,2024-10-19T02:13:58.000+04:00,2024-10-19T02:59:02.000+04:00,2024-10-19T05:31:14.000+04:00,2024-10-19T06:55:48.000+04:00,2024-10-19T09:36:34.000+04:00,2024-10-19T13:09:58.000+04:00,2024-10-19T18:24:12.000+04:00,2024-10-19T21:05:50.000+04:00,2024-10-20T01:52:55.000+04:00,2024-10-20T05:06:28.000+04:00,2024-10-20T08:50:40.000+04:00,2024-10-20T10:58:22.000+04:00
5992,Jean Mickael PAJANIANDY,FINISHER,M2 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:07:15.000+04:00,2024-10-19T00:36:38.000+04:00,2024-10-19T02:56:51.000+04:00,2024-10-19T03:41:36.000+04:00,2024-10-19T06:16:21.000+04:00,2024-10-19T07:41:06.000+04:00,2024-10-19T10:34:51.000+04:00,2024-10-19T15:10:30.000+04:00,2024-10-19T19:59:35.000+04:00,2024-10-19T23:33:31.000+04:00,2024-10-20T02:29:35.000+04:00,2024-10-20T05:36:05.000+04:00,2024-10-20T08:39:18.000+04:00,2024-10-20T11:05:56.000+04:00
6183,Valentine RIVALLAND,FINISHER,SE F,FEMALE,MU,2024-10-18T21:10:01.000+04:00,2024-10-18T22:07:11.000+04:00,2024-10-19T00:40:39.000+04:00,2024-10-19T02:55:44.000+04:00,2024-10-19T03:40:51.000+04:00,2024-10-19T06:02:20.000+04:00,2024-10-19T07:21:55.000+04:00,2024-10-19T09:43:32.000+04:00,2024-10-19T14:00:48.000+04:00,2024-10-19T18:21:54.000+04:00,2024-10-19T22:25:19.000+04:00,2024-10-20T01:53:09.000+04:00,2024-10-20T05:28:41.000+04:00,2024-10-20T08:52:23.000+04:00,2024-10-20T11:08:11.000+04:00
5889,Frederic CUVELIER,FINISHER,M3 H,MALE,RE,2024-10-18T21:10:01.000+04:00,2024-10-18T22:15:31.000+04:00,2024-10-19T00:42:29.000+04:00,2024-10-19T03:15:39.000+04:00,2024-10-19T04:01:06.000+04:00,2024-10-19T06:49:20.000+04:00,2024-10-19T08:25:00.000+04:00,2024-10-19T11:18:02.000+04:00,2024-10-19T16:12:40.000+04:00,2024-10-19T20:50:50.000+04:00,2024-10-20T00:05:28.000+04:00,2024-10-20T03:00:39.000+04:00,2024-10-20T05:51:19.000+04:00,2024-10-20T09:16:09.000+04:00,2024-10-20T11:08:16.000+04:00
5030,Susie BERHAULT,FINISHER,M0 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:07:11.000+04:00,2024-10-19T00:41:11.000+04:00,2024-10-19T02:55:43.000+04:00,2024-10-19T03:40:45.000+04:00,2024-10-19T06:02:23.000+04:00,2024-10-19T07:22:11.000+04:00,2024-10-19T09:45:13.000+04:00,2024-10-19T14:00:53.000+04:00,2024-10-19T18:22:37.000+04:00,2024-10-19T22:25:22.000+04:00,2024-10-20T01:53:33.000+04:00,2024-10-20T05:28:37.000+04:00,2024-10-20T08:56:12.000+04:00,2024-10-20T11:13:10.000+04:00
5207,Christobelle-Lydie FRINGANT,FINISHER,M3 F,FEMALE,MG,2024-10-18T21:10:01.000+04:00,2024-10-18T22:05:00.000+04:00,2024-10-19T01:04:36.000+04:00,2024-10-19T03:55:22.000+04:00,2024-10-19T04:54:24.000+04:00,2024-10-19T07:31:53.000+04:00,2024-10-19T09:16:50.000+04:00,2024-10-19T12:18:19.000+04:00,2024-10-19T16:44:17.000+04:00,2024-10-19T21:47:21.000+04:00,2024-10-20T01:03:59.000+04:00,2024-10-20T03:58:18.000+04:00,2024-10-20T06:36:36.000+04:00,2024-10-20T09:35:06.000+04:00,2024-10-20T11:13:19.000+04:00
5554,Emmanuelle GARCIA,FINISHER,M2 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:04:22.000+04:00,2024-10-19T00:25:14.000+04:00,2024-10-19T02:47:39.000+04:00,2024-10-19T03:41:09.000+04:00,2024-10-19T06:14:28.000+04:00,2024-10-19T07:47:34.000+04:00,2024-10-19T10:18:44.000+04:00,2024-10-19T15:00:12.000+04:00,2024-10-19T19:12:05.000+04:00,2024-10-19T22:11:52.000+04:00,2024-10-20T02:01:36.000+04:00,2024-10-20T04:55:05.000+04:00,2024-10-20T09:07:55.000+04:00,2024-10-20T11:14:51.000+04:00
5069,Maxime GUILLARD,FINISHER,M0 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:00:19.000+04:00,2024-10-19T00:18:08.000+04:00,2024-10-19T02:40:04.000+04:00,2024-10-19T03:41:26.000+04:00,2024-10-19T06:11:42.000+04:00,2024-10-19T07:30:58.000+04:00,2024-10-19T10:14:01.000+04:00,2024-10-19T14:52:55.000+04:00,2024-10-19T19:34:34.000+04:00,2024-10-19T23:26:16.000+04:00,2024-10-20T02:20:02.000+04:00,2024-10-20T05:14:33.000+04:00,2024-10-20T08:33:27.000+04:00,2024-10-20T11:14:59.000+04:00
5862,Yves-Emmanuel MOIZAN,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:03:14.000+04:00,2024-10-19T00:24:57.000+04:00,2024-10-19T02:35:00.000+04:00,2024-10-19T03:23:20.000+04:00,2024-10-19T05:49:56.000+04:00,2024-10-19T07:15:06.000+04:00,2024-10-19T09:31:51.000+04:00,2024-10-19T13:37:36.000+04:00,2024-10-19T18:23:39.000+04:00,2024-10-19T21:58:08.000+04:00,2024-10-20T01:03:31.000+04:00,2024-10-20T05:32:42.000+04:00,2024-10-20T09:08:52.000+04:00,2024-10-20T11:15:21.000+04:00
5011,Thierry POTHIN,FINISHER,M2 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:05:25.000+04:00,2024-10-19T00:26:02.000+04:00,2024-10-19T02:27:36.000+04:00,2024-10-19T03:03:08.000+04:00,2024-10-19T05:09:01.000+04:00,2024-10-19T06:06:21.000+04:00,2024-10-19T08:33:21.000+04:00,2024-10-19T12:18:03.000+04:00,2024-10-19T18:06:20.000+04:00,2024-10-19T21:01:55.000+04:00,2024-10-20T00:29:15.000+04:00,2024-10-20T04:02:51.000+04:00,2024-10-20T08:43:34.000+04:00,2024-10-20T11:16:45.000+04:00
5399,Jean-François MALLER,FINISHER,M0 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:04:14.000+04:00,2024-10-19T00:16:34.000+04:00,2024-10-19T02:28:18.000+04:00,2024-10-19T03:16:28.000+04:00,2024-10-19T05:33:49.000+04:00,2024-10-19T06:41:44.000+04:00,2024-10-19T09:10:44.000+04:00,2024-10-19T13:34:55.000+04:00,2024-10-19T19:02:48.000+04:00,2024-10-19T22:53:05.000+04:00,2024-10-20T02:39:12.000+04:00,2024-10-20T06:27:41.000+04:00,2024-10-20T09:41:34.000+04:00,2024-10-20T11:18:37.000+04:00
5592,Pauline BOUÉ,FINISHER,SE F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:04:04.000+04:00,2024-10-19T00:30:36.000+04:00,2024-10-19T03:07:08.000+04:00,2024-10-19T03:51:47.000+04:00,2024-10-19T06:40:20.000+04:00,2024-10-19T07:59:53.000+04:00,2024-10-19T10:31:37.000+04:00,2024-10-19T14:27:39.000+04:00,2024-10-19T19:14:43.000+04:00,2024-10-19T22:43:03.000+04:00,2024-10-20T02:21:14.000+04:00,2024-10-20T04:58:11.000+04:00,2024-10-20T08:20:51.000+04:00,2024-10-20T11:18:50.000+04:00
6093,Sonia MARTIN,FINISHER,M1 F,FEMALE,CA,2024-10-18T21:10:01.000+04:00,2024-10-18T22:05:36.000+04:00,2024-10-19T00:35:52.000+04:00,2024-10-19T02:49:43.000+04:00,2024-10-19T03:39:22.000+04:00,2024-10-19T06:10:26.000+04:00,2024-10-19T07:39:38.000+04:00,2024-10-19T10:29:18.000+04:00,2024-10-19T14:13:35.000+04:00,2024-10-19T18:42:17.000+04:00,2024-10-19T23:18:55.000+04:00,2024-10-20T02:30:28.000+04:00,2024-10-20T05:59:34.000+04:00,2024-10-20T09:13:04.000+04:00,2024-10-20T11:19:01.000+04:00
5860,Melissa GOUTAGNY,FINISHER,SE F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:05:43.000+04:00,2024-10-19T00:30:33.000+04:00,2024-10-19T02:54:49.000+04:00,2024-10-19T03:41:52.000+04:00,2024-10-19T06:40:47.000+04:00,2024-10-19T08:15:45.000+04:00,2024-10-19T10:42:27.000+04:00,2024-10-19T15:45:44.000+04:00,2024-10-19T20:23:07.000+04:00,2024-10-19T23:10:19.000+04:00,2024-10-20T02:08:30.000+04:00,2024-10-20T04:59:43.000+04:00,2024-10-20T08:33:11.000+04:00,2024-10-20T11:19:37.000+04:00
5796,Gerard SEBY,FINISHER,M5 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:53:59.000+04:00,2024-10-19T00:13:38.000+04:00,2024-10-19T02:32:39.000+04:00,2024-10-19T03:22:22.000+04:00,2024-10-19T05:59:58.000+04:00,2024-10-19T07:30:51.000+04:00,2024-10-19T10:36:04.000+04:00,2024-10-19T15:50:19.000+04:00,2024-10-19T20:50:27.000+04:00,2024-10-19T23:19:51.000+04:00,2024-10-20T02:38:45.000+04:00,2024-10-20T06:14:59.000+04:00,2024-10-20T09:09:30.000+04:00,2024-10-20T11:21:21.000+04:00
5719,Stephane LOUVET,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:08:27.000+04:00,2024-10-19T00:39:45.000+04:00,2024-10-19T03:02:03.000+04:00,2024-10-19T03:45:06.000+04:00,2024-10-19T06:28:05.000+04:00,2024-10-19T08:04:47.000+04:00,2024-10-19T11:23:23.000+04:00,2024-10-19T15:43:00.000+04:00,2024-10-19T20:15:29.000+04:00,2024-10-19T23:08:26.000+04:00,2024-10-20T02:00:59.000+04:00,2024-10-20T05:26:23.000+04:00,2024-10-20T09:05:45.000+04:00,2024-10-20T11:21:38.000+04:00
5770,Bruno CAILLE,FINISHER,M5 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:05:25.000+04:00,2024-10-19T00:35:34.000+04:00,2024-10-19T03:02:28.000+04:00,2024-10-19T03:52:33.000+04:00,2024-10-19T06:26:28.000+04:00,2024-10-19T08:13:07.000+04:00,2024-10-19T11:05:18.000+04:00,2024-10-19T15:50:44.000+04:00,2024-10-19T20:14:20.000+04:00,2024-10-20T00:17:44.000+04:00,2024-10-20T03:28:40.000+04:00,2024-10-20T05:59:53.000+04:00,2024-10-20T09:39:09.000+04:00,2024-10-20T11:23:09.000+04:00
5278,Fabrice HOULLIER,FINISHER,M4 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:03:23.000+04:00,2024-10-19T00:24:03.000+04:00,2024-10-19T02:42:59.000+04:00,2024-10-19T03:21:28.000+04:00,2024-10-19T05:52:19.000+04:00,2024-10-19T07:00:46.000+04:00,2024-10-19T09:53:43.000+04:00,2024-10-19T15:42:43.000+04:00,2024-10-19T21:24:32.000+04:00,2024-10-20T00:00:53.000+04:00,2024-10-20T02:44:27.000+04:00,2024-10-20T05:29:07.000+04:00,2024-10-20T09:33:07.000+04:00,2024-10-20T11:34:18.000+04:00
5777,Stéphane BASSON,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:03:27.000+04:00,2024-10-19T00:24:45.000+04:00,2024-10-19T02:36:44.000+04:00,2024-10-19T03:18:03.000+04:00,2024-10-19T05:52:45.000+04:00,2024-10-19T07:12:46.000+04:00,2024-10-19T09:43:28.000+04:00,2024-10-19T14:21:34.000+04:00,2024-10-19T18:31:06.000+04:00,2024-10-19T21:35:49.000+04:00,2024-10-20T01:41:14.000+04:00,2024-10-20T05:21:15.000+04:00,2024-10-20T09:24:49.000+04:00,2024-10-20T11:35:00.000+04:00
5892,Vincent GRANDSIRE,FINISHER,M2 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:06:19.000+04:00,2024-10-19T00:35:10.000+04:00,2024-10-19T02:56:47.000+04:00,2024-10-19T03:29:59.000+04:00,2024-10-19T06:45:17.000+04:00,2024-10-19T08:13:22.000+04:00,2024-10-19T10:55:34.000+04:00,2024-10-19T15:28:52.000+04:00,2024-10-19T20:32:34.000+04:00,2024-10-20T00:04:49.000+04:00,2024-10-20T04:04:42.000+04:00,2024-10-20T06:23:51.000+04:00,2024-10-20T09:26:16.000+04:00,2024-10-20T11:35:06.000+04:00
5470,Mikael KERLAN,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:47:50.000+04:00,2024-10-19T00:00:59.000+04:00,2024-10-19T02:00:08.000+04:00,2024-10-19T02:42:51.000+04:00,2024-10-19T04:55:43.000+04:00,2024-10-19T07:01:32.000+04:00,2024-10-19T09:37:51.000+04:00,2024-10-19T14:25:37.000+04:00,2024-10-19T19:56:05.000+04:00,2024-10-20T00:35:17.000+04:00,2024-10-20T03:22:32.000+04:00,2024-10-20T06:33:45.000+04:00,2024-10-20T09:36:31.000+04:00,2024-10-20T11:35:28.000+04:00
6194,Marie Line LEVENEUR,FINISHER,M1 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:08:01.000+04:00,2024-10-19T00:29:37.000+04:00,2024-10-19T02:51:13.000+04:00,2024-10-19T03:40:58.000+04:00,2024-10-19T05:59:08.000+04:00,2024-10-19T07:44:48.000+04:00,2024-10-19T10:30:53.000+04:00,2024-10-19T16:42:27.000+04:00,2024-10-19T22:03:42.000+04:00,2024-10-20T01:30:36.000+04:00,2024-10-20T04:33:38.000+04:00,2024-10-20T07:21:19.000+04:00,2024-10-20T10:14:17.000+04:00,2024-10-20T11:40:29.000+04:00
5827,Michel MYODE,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:01:42.000+04:00,2024-10-19T00:30:20.000+04:00,2024-10-19T02:59:56.000+04:00,2024-10-19T03:41:28.000+04:00,2024-10-19T07:16:35.000+04:00,2024-10-19T08:27:29.000+04:00,2024-10-19T11:51:14.000+04:00,2024-10-19T17:08:40.000+04:00,2024-10-19T21:35:39.000+04:00,2024-10-20T00:55:30.000+04:00,2024-10-20T03:46:33.000+04:00,2024-10-20T06:55:16.000+04:00,2024-10-20T10:04:18.000+04:00,2024-10-20T11:40:36.000+04:00
5675,Jean Pierre PERSEE,FINISHER,M4 H,MALE,RE,2024-10-18T21:10:01.000+04:00,2024-10-18T22:04:13.000+04:00,2024-10-19T00:21:56.000+04:00,2024-10-19T02:45:02.000+04:00,2024-10-19T03:25:08.000+04:00,2024-10-19T06:04:43.000+04:00,2024-10-19T07:18:30.000+04:00,2024-10-19T10:22:21.000+04:00,2024-10-19T15:07:52.000+04:00,2024-10-19T19:42:30.000+04:00,2024-10-20T00:08:18.000+04:00,2024-10-20T02:59:38.000+04:00,2024-10-20T05:39:13.000+04:00,2024-10-20T10:03:03.000+04:00,2024-10-20T11:42:22.000+04:00
6235,Ulrich GIBRALTA,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:09:53.000+04:00,2024-10-19T01:30:49.000+04:00,2024-10-19T03:55:21.000+04:00,2024-10-19T04:41:19.000+04:00,2024-10-19T07:21:08.000+04:00,2024-10-19T08:45:13.000+04:00,2024-10-19T11:47:44.000+04:00,2024-10-19T16:12:25.000+04:00,2024-10-19T21:05:14.000+04:00,2024-10-20T00:06:22.000+04:00,2024-10-20T03:24:46.000+04:00,2024-10-20T05:59:57.000+04:00,2024-10-20T09:38:06.000+04:00,2024-10-20T11:47:04.000+04:00
5699,Paul VRIELYNCK,FINISHER,M0 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:05:12.000+04:00,2024-10-19T00:35:31.000+04:00,2024-10-19T02:57:45.000+04:00,2024-10-19T03:40:01.000+04:00,2024-10-19T05:59:43.000+04:00,2024-10-19T07:48:04.000+04:00,2024-10-19T10:25:06.000+04:00,2024-10-19T14:25:42.000+04:00,2024-10-19T21:03:05.000+04:00,2024-10-19T23:58:03.000+04:00,2024-10-20T04:28:25.000+04:00,2024-10-20T06:59:24.000+04:00,2024-10-20T10:20:00.000+04:00,2024-10-20T11:49:52.000+04:00
5649,Marie Anise VELEYEN,FINISHER,M3 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:11:47.000+04:00,2024-10-19T01:22:21.000+04:00,2024-10-19T03:51:10.000+04:00,2024-10-19T04:30:58.000+04:00,2024-10-19T07:18:39.000+04:00,2024-10-19T08:45:42.000+04:00,2024-10-19T12:02:42.000+04:00,2024-10-19T16:21:44.000+04:00,2024-10-19T23:01:28.000+04:00,2024-10-20T01:35:25.000+04:00,2024-10-20T04:52:18.000+04:00,2024-10-20T07:08:29.000+04:00,2024-10-20T10:24:58.000+04:00,2024-10-20T11:50:00.000+04:00
5872,Céline MOULIN,FINISHER,M0 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:07:55.000+04:00,2024-10-19T00:40:58.000+04:00,2024-10-19T02:57:40.000+04:00,2024-10-19T03:41:50.000+04:00,2024-10-19T06:34:46.000+04:00,2024-10-19T08:01:04.000+04:00,2024-10-19T10:53:11.000+04:00,2024-10-19T15:08:27.000+04:00,2024-10-19T20:03:15.000+04:00,2024-10-19T22:19:08.000+04:00,2024-10-20T01:44:20.000+04:00,2024-10-20T05:56:23.000+04:00,2024-10-20T09:03:46.000+04:00,2024-10-20T11:51:33.000+04:00
5071,Shekarsingh BALGOBIN,FINISHER,M2 H,MALE,MU,2024-10-18T21:10:01.000+04:00,2024-10-18T22:05:16.000+04:00,2024-10-19T00:43:46.000+04:00,2024-10-19T03:12:39.000+04:00,2024-10-19T04:00:59.000+04:00,2024-10-19T06:42:15.000+04:00,2024-10-19T08:02:28.000+04:00,2024-10-19T11:37:10.000+04:00,2024-10-19T16:30:23.000+04:00,2024-10-19T21:22:33.000+04:00,2024-10-20T01:11:31.000+04:00,2024-10-20T04:07:38.000+04:00,2024-10-20T06:27:57.000+04:00,2024-10-20T09:46:45.000+04:00,2024-10-20T11:53:19.000+04:00
5232,Catherine COLOGON MOREAU,FINISHER,M2 F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:53:46.000+04:00,2024-10-19T00:15:54.000+04:00,2024-10-19T02:26:53.000+04:00,2024-10-19T03:00:34.000+04:00,2024-10-19T05:24:42.000+04:00,2024-10-19T07:03:07.000+04:00,2024-10-19T09:27:24.000+04:00,2024-10-19T14:28:51.000+04:00,2024-10-19T18:55:19.000+04:00,2024-10-19T22:36:45.000+04:00,2024-10-20T03:01:30.000+04:00,2024-10-20T06:47:11.000+04:00,2024-10-20T10:03:50.000+04:00,2024-10-20T11:56:55.000+04:00
5402,Thomas BELLION,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:09:32.000+04:00,2024-10-19T00:44:35.000+04:00,2024-10-19T02:57:26.000+04:00,2024-10-19T03:40:04.000+04:00,2024-10-19T06:26:58.000+04:00,2024-10-19T07:42:03.000+04:00,2024-10-19T10:08:55.000+04:00,2024-10-19T14:41:45.000+04:00,2024-10-19T19:06:38.000+04:00,2024-10-19T22:59:30.000+04:00,2024-10-20T01:44:25.000+04:00,2024-10-20T05:49:50.000+04:00,2024-10-20T09:27:13.000+04:00,2024-10-20T11:59:30.000+04:00
5938,Patrick DELROCQ,FINISHER,M5 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:08:40.000+04:00,2024-10-19T00:41:34.000+04:00,2024-10-19T03:02:46.000+04:00,2024-10-19T03:40:59.000+04:00,2024-10-19T06:23:00.000+04:00,2024-10-19T07:50:44.000+04:00,2024-10-19T10:43:57.000+04:00,2024-10-19T15:24:27.000+04:00,2024-10-19T20:20:47.000+04:00,2024-10-19T23:40:53.000+04:00,2024-10-20T02:52:36.000+04:00,2024-10-20T05:34:57.000+04:00,2024-10-20T09:08:27.000+04:00,2024-10-20T12:00:46.000+04:00
5359,Roselyne COLIN,FINISHER,M4 F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:02:06.000+04:00,2024-10-19T00:26:42.000+04:00,2024-10-19T03:09:03.000+04:00,2024-10-19T03:52:54.000+04:00,2024-10-19T06:35:48.000+04:00,2024-10-19T08:10:41.000+04:00,2024-10-19T11:16:31.000+04:00,2024-10-19T16:30:16.000+04:00,2024-10-19T21:07:11.000+04:00,2024-10-20T00:11:02.000+04:00,2024-10-20T03:07:52.000+04:00,2024-10-20T06:40:18.000+04:00,2024-10-20T10:02:00.000+04:00,2024-10-20T12:03:07.000+04:00
5317,Regis COLIN,FINISHER,M4 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:02:05.000+04:00,2024-10-19T00:26:40.000+04:00,2024-10-19T03:09:02.000+04:00,2024-10-19T03:52:52.000+04:00,2024-10-19T06:35:51.000+04:00,2024-10-19T08:10:43.000+04:00,2024-10-19T11:16:36.000+04:00,2024-10-19T16:30:15.000+04:00,2024-10-19T21:07:15.000+04:00,2024-10-20T00:11:02.000+04:00,2024-10-20T03:07:44.000+04:00,2024-10-20T06:40:13.000+04:00,2024-10-20T10:02:51.000+04:00,2024-10-20T12:03:07.000+04:00
5964,Clarisse AARON,FINISHER,SE F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:11:34.000+04:00,2024-10-19T00:46:09.000+04:00,2024-10-19T03:16:29.000+04:00,2024-10-19T03:55:38.000+04:00,2024-10-19T06:35:19.000+04:00,2024-10-19T08:03:08.000+04:00,2024-10-19T10:37:20.000+04:00,2024-10-19T15:42:15.000+04:00,2024-10-19T20:31:21.000+04:00,2024-10-20T00:35:04.000+04:00,2024-10-20T03:24:46.000+04:00,2024-10-20T06:41:47.000+04:00,2024-10-20T09:59:39.000+04:00,2024-10-20T12:03:14.000+04:00
5074,Anouk ANDRIEU,FINISHER,SE F,FEMALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:05:40.000+04:00,2024-10-19T00:26:14.000+04:00,2024-10-19T02:39:29.000+04:00,2024-10-19T03:19:56.000+04:00,2024-10-19T06:06:37.000+04:00,2024-10-19T06:55:51.000+04:00,2024-10-19T09:15:47.000+04:00,2024-10-19T13:33:15.000+04:00,2024-10-19T18:30:01.000+04:00,2024-10-20T00:22:33.000+04:00,2024-10-20T03:09:12.000+04:00,2024-10-20T07:06:07.000+04:00,2024-10-20T10:17:22.000+04:00,2024-10-20T12:03:15.000+04:00
6052,Julien MACKOWIAK,FINISHER,M1 H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:03:27.000+04:00,2024-10-19T00:23:00.000+04:00,2024-10-19T02:47:01.000+04:00,2024-10-19T03:39:54.000+04:00,2024-10-19T06:11:34.000+04:00,2024-10-19T08:05:47.000+04:00,2024-10-19T10:40:29.000+04:00,2024-10-19T14:31:34.000+04:00,2024-10-19T19:04:15.000+04:00,2024-10-19T22:30:41.000+04:00,2024-10-20T01:43:21.000+04:00,2024-10-20T05:52:57.000+04:00,2024-10-20T10:04:08.000+04:00,2024-10-20T12:10:08.000+04:00
5762,Kevin SINGUIN,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T22:02:20.000+04:00,2024-10-19T00:34:26.000+04:00,2024-10-19T03:00:18.000+04:00,2024-10-19T03:51:47.000+04:00,2024-10-19T06:17:12.000+04:00,2024-10-19T07:53:38.000+04:00,2024-10-19T10:20:09.000+04:00,2024-10-19T14:29:04.000+04:00,2024-10-19T18:50:45.000+04:00,2024-10-19T22:25:44.000+04:00,2024-10-20T02:13:52.000+04:00,2024-10-20T05:57:04.000+04:00,2024-10-20T09:59:48.000+04:00,2024-10-20T12:16:37.000+04:00
